"";"ED";"ES"
"Uromys emmae";8,20030055668287e-05;8,51814727665298e-05
"Uromys neobritannicus";9,84307457977215e-05;0,000182163282348151
"Uromys caudimaculatus";0,00011350898631421;0,00067768630136337
"Uromys porculus";8,20030055668287e-05;0,00017036294553306
"Uromys rex";8,13890330977787e-05;8,75123396079456e-05
"Uromys imperator";7,86137848143395e-05;9,55914149100582e-07
"Vandeleuria nilagirica";5,63962486003957e-05;1,36326231325429e-05
"Vandeleuria nolthenii";5,66676724173076e-05;8,46573285784013e-06
"Vandeleuria oleracea";5,36348464426516e-05;1,1627735678469e-07
"Vernaya fulva";5,60718376439739e-05;1,32425454589217e-05
"Xenuromys barbatus";7,86137848143395e-05;1,91182829820116e-06
"Xeromys myoides";5,55182732474968e-05;5,05565242681453e-05
"Zelotomys hildegardeae";5,50195479374591e-05;5,08848226985692e-06
"Zelotomys woosnami";5,66150021395484e-05;1,55514055132245e-05
"Zyzomys argurus";5,40278023860622e-05;5,76297456856753e-07
"Zyzomys maini";5,96741104905712e-05;7,89371572558403e-06
"Zyzomys palatilis";6,27860606232657e-05;5,21041097531822e-05
"Zyzomys pedunculatus";5,85986906198e-05;3,89389718244814e-06
"Zyzomys woodwardi";5,94525282960076e-05;1,2916226887059e-05
"Leimacomys buttneri";5,49145177976362e-05;1,99208814452089e-06
"Myotomys sloggetti";6,12760512114094e-05;1,46893175745755e-05
"Myotomys unisulcatus";5,97630790300415e-05;1,56182778037715e-05
"Otomys irroratus";6,74471179529535e-05;0,000109999038914118
"Otomys typus";6,03351751818507e-05;8,37032959097061e-06
"Otomys tropicalis";6,21299308854351e-05;1,00023242816523e-05
"Otomys saundersiae";6,04483519862564e-05;1,44725815196368e-05
"Otomys orestes";5,87498765161405e-05;1,00733481469308e-07
"Otomys occidentalis";6,18443308813937e-05;1,77737466053641e-05
"Otomys maximus";6,70389082165468e-05;5,29682081796211e-05
"Otomys laminatus";6,35201576626959e-05;2,85366002281782e-05
"Otomys angoniensis";6,22058680462514e-05;5,4019135301047e-05
"Otomys jacksoni";5,87498765161405e-05;1,00733481469308e-07
"Otomys uzungwensis";5,87498765161405e-05;2,01466962938616e-07
"Otomys dollmani";5,87498765161405e-05;4,02933925877232e-07
"Otomys denti";5,91482354119111e-05;4,05928672283547e-06
"Otomys dartmouthi";5,87498765161405e-05;8,05867851754464e-07
"Otomys cuanzensis";5,87498765161405e-05;1,61173570350893e-06
"Otomys burtoni";5,87498765161405e-05;3,22347140701786e-06
"Otomys barbouri";5,87498765161405e-05;6,44694281403571e-06
"Otomys anchietae";6,10562571239927e-05;9,49776615994595e-06
"Otomys lacustris";5,87498765161405e-05;1,28938856280714e-05
"Parotomys littledalei";5,94347999417347e-05;6,7250990989611e-06
"Parotomys brantsii";6,02693204683701e-05;7,05625511201328e-06
"Platacanthomys lasiurus";5,65424029487229e-05;2,94042294236827e-05
"Typhlomys cinereus";5,65752313347254e-05;9,34222967665264e-06
"Eospalax fontanierii";6,11929258363395e-05;4,69912551001966e-06
"Eospalax rothschildi";6,11929258363395e-05;4,69912551001966e-06
"Eospalax smithii";6,11929258363395e-05;9,39825102003931e-06
"Myospalax psilurus";6,23094829860544e-05;0,000115880290456348
"Myospalax aspalax";6,68660890194951e-05;2,86638568645524e-05
"Myospalax myospalax";6,12970368793863e-05;1,31346097903471e-05
"Cannomys badius";8,05405806764196e-05;3,10942875655884e-06
"Rhizomys sinensis";0,000104969882831052;0,000205260152948918
"Rhizomys sumatrensis";0,000116764657223284;0,00022187009218446
"Rhizomys pruinosus";0,000141934927456881;0,000370175940181835
"Spalax graecus";6,56567944837428e-05;1,26805841056869e-05
"Spalax nehringi";6,11305491674085e-05;1,01084106369438e-06
"Spalax uralensis";6,11305491674085e-05;1,01084106369438e-06
"Spalax microphthalmus";8,16098897769361e-05;4,82082982706075e-05
"Spalax leucodon";6,35247190041356e-05;1,48166519601988e-05
"Spalax judaei";6,11305491674085e-05;2,02168212738876e-06
"Spalax giganteus";7,06899751774472e-05;6,20007328395409e-05
"Spalax galili";6,11305491674085e-05;4,04336425477751e-06
"Spalax ehrenbergi";6,23583807669903e-05;5,02685032540796e-05
"Spalax arenarius";8,34581495200748e-05;8,63166127130123e-05
"Spalax carmeli";6,11305491674085e-05;8,08672850955503e-06
"Spalax zemni";6,66897116645312e-05;4,89061258560162e-05
"Spalax golani";6,11305491674085e-05;1,61734570191101e-05
"Tachyoryctes ibeanus";6,2447038319426e-05;9,52368360957623e-08
"Tachyoryctes storeyi";6,2447038319426e-05;9,52368360957623e-08
"Tachyoryctes splendens";6,44430009674876e-05;1,09638749440161e-05
"Tachyoryctes spalacinus";6,2447038319426e-05;1,90473672191525e-07
"Tachyoryctes ruddi";6,2447038319426e-05;3,80947344383049e-07
"Tachyoryctes ruandae";6,2447038319426e-05;7,61894688766099e-07
"Tachyoryctes rex";6,2447038319426e-05;1,5237893775322e-06
"Tachyoryctes macrocephalus";8,88912869385231e-05;4,97095529211042e-05
"Tachyoryctes daemon";6,2447038319426e-05;3,04757875506439e-06
"Tachyoryctes audax";6,20693161847158e-05;1,43325430487844e-05
"Tachyoryctes annectens";6,2447038319426e-05;6,09515751012879e-06
"Tachyoryctes ankoliae";6,2447038319426e-05;1,21903150202576e-05
"Tachyoryctes naivashae";6,2447038319426e-05;2,43806300405152e-05
"Calomyscus grandis";5,48678771508632e-05;7,06983937571546e-06
"Calomyscus tsolovi";5,51188292258162e-05;7,90703346577149e-06
"Calomyscus urartensis";5,511905654743e-05;3,84212555170325e-06
"Calomyscus hotsoni";5,51188292258162e-05;7,90703346577149e-06
"Calomyscus baluchi";5,49710778000904e-05;7,93861339265211e-06
"Calomyscus bailwardi";5,61546753398593e-05;8,3142244137827e-06
"Calomyscus mystax";5,5888341508838e-05;1,72049732765216e-06
"Calomyscus elburzensis";5,48678771508632e-05;7,06983937571546e-06
"Anomalurus beecrofti";8,59268510722321e-05;9,79212866619432e-05
"Anomalurus derbianus";8,05470335169967e-05;1,24377150262353e-05
"Anomalurus pelii";0,000113656223196776;0,000125447528274564
"Anomalurus pusillus";5,96418344253517e-05;4,29278763899582e-06
"Idiurus macrotis";5,51085706923549e-05;2,73342494524695e-07
"Idiurus zenkeri";5,85986906198e-05;7,78779436489628e-06
"Zenkerella insignis";5,92142138148846e-05;2,05355905066465e-06
"Pedetes capensis";0,000121067447152298;5,13949079131266e-05
"Pedetes surdaster";0,000121067447152298;5,13949079131266e-05
"Ctenodactylus vali";6,83489872496497e-05;5,28990308601045e-05
"Ctenodactylus gundi";6,4975368522298e-05;5,36375129227577e-05
"Felovia vae";6,38624255656493e-05;2,84504924922744e-05
"Massoutiera mzabi";6,48205009344679e-05;1,66288265946463e-05
"Pectinator spekei";6,10243673700004e-05;1,6103494486856e-05
"Bathyergus janetta";7,22603026463396e-05;0,000104909635743033
"Bathyergus suillus";9,58957901751559e-05;9,25208930280851e-05
"Cryptomys hottentotus";6,01802698655968e-05;3,05739789638716e-05
"Cryptomys zechi";6,88321581375748e-05;0,000105779085419249
"Cryptomys ochraceocinereus";5,92142138148846e-05;4,1071181013293e-06
"Cryptomys mechowi";6,27211041062157e-05;8,64392512468417e-06
"Cryptomys kafuensis";6,25563649279522e-05;1,54356538175771e-05
"Cryptomys darlingi";5,91002166504293e-05;1,81905611360997e-05
"Cryptomys damarensis";6,30659864691673e-05;1,63747669718014e-05
"Cryptomys bocagei";5,96741104905712e-05;7,89371572558403e-06
"Cryptomys foxi";6,65826642751041e-05;2,91496214477512e-05
"Cryptomys amatus";5,90242361437183e-05;1,89115086941058e-05
"Cryptomys anselli";5,88282259658361e-05;4,67131909528953e-06
"Georychus capensis";6,43044948036154e-05;2,80856538920444e-05
"Heliophobius argenteocinereus";6,47634810214428e-05;2,70442411974952e-05
"Heterocephalus glaber";5,49145177976362e-05;3,98417628904178e-06
"Atherurus macrourus";9,05339104240091e-05;1,72870624562519e-06
"Atherurus africanus";0,000128383720607685;0,000390229973059298
"Hystrix africaeaustralis";0,000466490021805235;0,00159052908866757
"Hystrix cristata";0,000436623922170414;0,00059505868263487
"Hystrix indica";0,00026233703492858;0,000656759474348891
"Hystrix brachyura";0,000142720311936608;0,000101045355385886
"Hystrix javanica";0,000327729127092231;0,000101164843303899
"Hystrix pumila";0,000128453196973656;0,00017525958301688
"Hystrix crassispinis";0,000125690859385663;0,000217012468821677
"Hystrix sumatrae";0,000118263822280603;0,000190297610020245
"Trichys fasciculata";0,000100021072108244;6,94988256512133e-05
"Petromus typicus";6,37579614722493e-05;2,70352592519301e-05
"Ctenomys juris";5,84120948230176e-05;1,40351238097496e-11
"Ctenomys fodax";5,84120948230176e-05;1,40351238097496e-11
"Ctenomys frater";6,7984505835291e-05;5,21183342529789e-05
"Ctenomys fulvus";7,41292218028695e-05;6,39537135496455e-05
"Ctenomys leucodon";6,73311366765669e-05;1,89873953354612e-05
"Ctenomys goodfellowi";5,84120948230176e-05;2,80702476194992e-11
"Ctenomys johannis";5,84120948230176e-05;5,61404952389984e-11
"Ctenomys boliviensis";8,49722503691146e-05;9,10294804930687e-05
"Ctenomys knighti";6,56567944837428e-05;1,26805841056869e-05
"Ctenomys lami";5,84120948230176e-05;1,12280990477997e-10
"Ctenomys latro";6,70389082165468e-05;5,29682081796211e-05
"Ctenomys fochi";5,84120948230176e-05;2,24561980955994e-10
"Ctenomys haigi";6,37877981779808e-05;5,04474832287377e-05
"Ctenomys flamarioni";5,84120948230176e-05;4,49123961911987e-10
"Ctenomys famosus";5,84120948230176e-05;8,98247923823974e-10
"Ctenomys emilianus";5,9494346040482e-05;1,51131259513826e-05
"Ctenomys dorsalis";6,02179564086937e-05;2,57405361792894e-05
"Ctenomys dorbignyi";5,84120948230176e-05;1,79649584764795e-09
"Ctenomys coyhaiquensis";5,84120948230176e-05;3,5929916952959e-09
"Ctenomys conoveri";9,69541454777511e-05;0,000102630076474459
"Ctenomys coludo";5,84120948230176e-05;7,18598339059180e-09
"Ctenomys lewisi";6,20830070186662e-05;1,69828301785149e-05
"Ctenomys bonettoi";6,65441717841949e-05;3,18972050775679e-05
"Ctenomys pundti";5,84120948230176e-05;1,43719667811836e-08
"Ctenomys bergi";5,84120948230176e-05;2,87439335623672e-08
"Ctenomys azarae";7,27714618856201e-05;3,7132597993638e-07
"Ctenomys australis";6,21176535448696e-05;6,60162546169075e-06
"Ctenomys budini";5,84120948230176e-05;5,74878671247344e-08
"Ctenomys scagliai";5,84120948230176e-05;1,14975734249469e-07
"Ctenomys argentinus";6,62330367228079e-05;5,88162950165953e-05
"Ctenomys brasiliensis";7,27714618856201e-05;7,4265195987276e-07
"Ctenomys yolandae";5,84120948230176e-05;2,29951468498937e-07
"Ctenomys viperinus";5,84120948230176e-05;4,59902936997875e-07
"Ctenomys validus";6,43044948036154e-05;2,80856538920444e-05
"Ctenomys tulduco";5,84120948230176e-05;9,1980587399575e-07
"Ctenomys tucumanus";6,35362052188671e-05;3,12564119588779e-05
"Ctenomys tuconax";6,19516306406269e-05;1,67456704774705e-05
"Ctenomys torquatus";6,37411265718665e-05;3,16084772064762e-05
"Ctenomys talarum";6,17006781738658e-05;2,58146419322065e-05
"Ctenomys sylvanus";5,84120948230176e-05;1,8396117479915e-06
"Ctenomys steinbachi";9,63301737768196e-05;0,000194604518507527
"Ctenomys pontifex";7,27714618856201e-05;1,48530391974552e-06
"Ctenomys sericeus";7,27714618856201e-05;2,97060783949104e-06
"Ctenomys mendocinus";6,32118703931517e-05;4,98715554439087e-05
"Ctenomys saltarius";6,23479873806133e-05;2,69679912688828e-05
"Ctenomys roigi";5,84120948230176e-05;3,679223495983e-06
"Ctenomys rionegrensis";5,84120948230176e-05;7,358446991966e-06
"Ctenomys porteousi";6,87835383008359e-05;0,000105936416359242
"Ctenomys pilarensis";5,84120948230176e-05;1,4716893983932e-05
"Ctenomys peruanus";8,37931796934057e-05;4,83759537572416e-05
"Ctenomys perrensi";7,27714618856201e-05;5,94121567898208e-06
"Ctenomys pearsoni";6,34228056882712e-05;9,9436796647997e-06
"Ctenomys osvaldoreigi";5,84120948230176e-05;2,9433787967864e-05
"Ctenomys opimus";6,21176535448696e-05;6,60162546169075e-06
"Ctenomys occultus";5,77530692244233e-05;1,76772514661628e-06
"Ctenomys minutus";5,95412195084322e-05;9,22100442507e-06
"Ctenomys sociabilis";7,27714618856201e-05;1,18824313579642e-05
"Ctenomys colburni";7,27714618856201e-05;2,37648627159283e-05
"Ctenomys magellanicus";6,27211041062157e-05;8,64392512468417e-06
"Ctenomys maulinus";6,29709182920056e-05;1,79213030365777e-05
"Phyllomys medius";6,10028764241523e-05;1,36074742164717e-06
"Phyllomys mantiqueirensis";6,10028764241523e-05;1,36074742164717e-06
"Phyllomys lundi";6,10028764241523e-05;2,72149484329433e-06
"Phyllomys unicolor";7,8027754214542e-05;4,68441970164732e-05
"Phyllomys nigrispinus";6,4938937266485e-05;5,40705185038603e-05
"Phyllomys thomasi";7,83998007599193e-05;9,66635035248899e-05
"Phyllomys blainvillii";6,73311366765669e-05;1,89873953354612e-05
"Phyllomys brasiliensis";7,22115610552693e-05;0,000187022920996803
"Phyllomys dasythrix";5,87951640283117e-05;7,358446991966e-06
"Phyllomys kerri";6,10028764241523e-05;5,44298968658867e-06
"Phyllomys lamarum";6,24448421451267e-05;9,12246612166604e-06
"Phyllomys pattoni";6,10028764241523e-05;1,08859793731773e-05
"Callistomys pictus";8,57284294130399e-05;0,000172633225426025
"Diplomys rufodorsalis";6,457324238263e-05;5,70732004563563e-05
"Diplomys labilis";6,25193118095599e-05;1,43319021765518e-05
"Diplomys caniceps";8,36654343114659e-05;9,34147169732394e-05
"Echimys chrysurus";8,91426378293605e-05;9,946300316642e-05
"Echimys semivillosus";5,92142138148846e-05;8,21423620265859e-06
"Echimys saturnus";9,86634712217659e-05;0,000181025626306499
"Isothrix sinnamariensis";6,37101238065515e-05;3,00237024885432e-05
"Isothrix pagurus";6,26793856190185e-05;8,14889428544571e-06
"Isothrix negrensis";6,61094250913873e-05;3,70681343313515e-05
"Isothrix bistriata";7,94218747131142e-05;8,93906832210156e-05
"Makalata grandis";9,14245206000138e-05;0,000173554173860556
"Makalata rhipidura";6,74598856253217e-05;9,31806129722985e-05
"Makalata occasius";7,11029961400277e-05;0,000102274245797027
"Makalata macrura";7,8027754214542e-05;4,68441970164732e-05
"Makalata didelphoides";7,8478549829754e-05;4,96699387068655e-05
"Makalata obscura";6,18840729946696e-05;1,51221556642407e-05
"Carterodon sulcidens";6,1211328954633e-05;1,59462040362671e-05
"Clyomys bishopi";5,51085706923549e-05;5,46684989049391e-07
"Clyomys laticeps";6,39587591283102e-05;3,35764070741827e-05
"Euryzygomatomys spinosus";6,57939009895626e-05;5,28278240166424e-05
"Hoplomys gymnurus";6,81936539398477e-05;5,43702731132167e-05
"Lonchothrix emiliae";6,21550256245402e-05;2,56657042627391e-05
"Mesomys stimulax";6,18840729946696e-05;3,02443113284814e-05
"Mesomys hispidus";6,83489872496497e-05;5,28990308601045e-05
"Mesomys occultus";6,06298070569774e-05;2,60956519620628e-05
"Mesomys leniceps";6,18840729946696e-05;6,04886226569628e-05
"Proechimys pattoni";6,21281745748023e-05;1,89298228687462e-06
"Proechimys oconnelli";5,86638473578304e-05;9,650021535011e-10
"Proechimys trinitatus";6,40268061563542e-05;3,26735238006782e-05
"Proechimys urichi";5,86638473578304e-05;9,650021535011e-10
"Proechimys steerei";5,86638473578304e-05;1,9300043070022e-09
"Proechimys guairae";7,27714618856201e-05;4,75297254318566e-05
"Proechimys simonsi";5,86638473578304e-05;3,8600086140044e-09
"Proechimys semispinosus";6,61135129827204e-05;5,18697402557295e-05
"Proechimys roberti";5,86758265999415e-05;9,88162205185126e-07
"Proechimys poliopus";5,86638473578304e-05;7,7200172280088e-09
"Proechimys decumanus";5,86638473578304e-05;1,54400344560176e-08
"Proechimys goeldii";5,86638473578304e-05;3,08800689120352e-08
"Proechimys quadruplicatus";5,86638473578304e-05;6,17601378240704e-08
"Proechimys echinothrix";6,21281745748023e-05;1,89298228687462e-06
"Proechimys mincae";5,86638473578304e-05;1,23520275648141e-07
"Proechimys cuvieri";7,0425310591433e-05;5,0283479066412e-05
"Proechimys chrysaeolus";5,86638473578304e-05;2,47040551296282e-07
"Proechimys canicollis";5,86638473578304e-05;4,94081102592563e-07
"Proechimys guyannensis";7,05065402040107e-05;0,000186361225944597
"Proechimys hoplomyoides";5,86638473578304e-05;9,88162205185126e-07
"Proechimys kulinae";6,21281745748023e-05;3,78596457374924e-06
"Proechimys longicaudatus";6,38624255656493e-05;5,69009849845487e-05
"Proechimys gardneri";6,21281745748023e-05;7,57192914749848e-06
"Proechimys magdalenae";5,86638473578304e-05;1,97632441037025e-06
"Proechimys brevicauda";5,86638473578304e-05;3,9526488207405e-06
"Thrichomys inermis";6,343021945184e-05;8,13467348801049e-06
"Thrichomys pachyurus";6,343021945184e-05;8,13467348801049e-06
"Thrichomys apereoides";6,343021945184e-05;1,6269346976021e-05
"Trinomys paratus";6,1844450834305e-05;3,58313576219609e-06
"Trinomys dimidiatus";6,22153322246691e-05;2,66802132636765e-05
"Trinomys gratiosus";6,1844450834305e-05;3,58313576219609e-06
"Trinomys iheringi";6,41152654339573e-05;3,02660630174205e-05
"Trinomys mirapitanga";6,1844450834305e-05;7,16627152439219e-06
"Trinomys moojeni";6,1844450834305e-05;1,43325430487844e-05
"Trinomys myosuros";5,86758265999415e-05;9,88162205185126e-07
"Trinomys eliasi";5,92142138148846e-05;1,64284724053172e-05
"Trinomys yonenagae";6,1844450834305e-05;2,86650860975687e-05
"Trinomys albispinus";5,86758265999415e-05;1,97632441037025e-06
"Trinomys setosus";5,86758265999415e-05;3,9526488207405e-06
"Dactylomys peruanus";8,43728852178021e-05;2,90533756358137e-05
"Dactylomys dactylinus";8,05470335169967e-05;2,48754300524707e-05
"Dactylomys boliviensis";9,18395415992614e-05;5,04989911678512e-05
"Kannabateomys amblyonyx";8,27202430827737e-05;5,76960642091406e-06
"Olallamys edax";6,63172601524966e-05;5,90102206925189e-05
"Olallamys albicauda";6,94152922545173e-05;6,08538991071806e-05
"Boromys offella";6,20754239972952e-05;5,40245320292761e-07
"Boromys torrei";6,20754239972952e-05;5,40245320292761e-07
"Brotomys contractus";6,20754239972952e-05;1,08049064058552e-06
"Brotomys voratus";6,20754239972952e-05;2,16098128117104e-06
"Heteropsomys insulans";6,20754239972952e-05;4,32196256234208e-06
"Heteropsomys antillensis";6,20754239972952e-05;8,64392512468417e-06
"Thryonomys gregorianus";0,000126534214739274;0,000185858329658736
"Thryonomys swinderianus";0,000131928240040812;0,000110707033629297
"Chaetomys subspinosus";8,50365918737891e-05;1,41706415866846e-05
"Coendou rothschildi";9,05339104240091e-05;3,45741249125038e-06
"Coendou prehensilis";0,000138315509243065;0,000113390378137945
"Coendou nycthemera";0,000101174669491205;0,000188061597341011
"Coendou bicolor";0,000120923238326664;0,000107566678132936
"Echinoprocta rufescens";0,000109309926314945;0,000212024315459964
"Erethizon dorsatum";0,000135998108739248;0,000196555957037379
"Sphiggurus insidiosus";7,86137848143395e-05;3,82365659640233e-06
"Sphiggurus villosus";9,90094269460954e-05;1,81314695335265e-05
"Sphiggurus vestitus";9,80279858337406e-05;0,000182356168901322
"Sphiggurus melanurus";0,000102781947136333;0,000100986113728863
"Sphiggurus roosmalenorum";8,37412770405151e-05;2,06277216913549e-05
"Sphiggurus mexicanus";9,05339104240091e-05;6,91482498250076e-06
"Sphiggurus pruinosus";8,37412770405151e-05;2,06277216913549e-05
"Sphiggurus ichillus";8,37412770405151e-05;4,12554433827097e-05
